time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/n_updates,train/approx_kl,train/clip_fraction,train/loss,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
737,2253,4614144,6258,11260,0.00035049883,0.0,0.8716254234313965,2e-05,6.534737932682037,-1.7820792078971863,-0.0007402346469461918,0.2,0.1727336049079895,-847.02342288,13240.37
737,2254,4616192,6258,11265,6.700371e-05,0.0,1.4722962379455566,2e-05,9.668675684928894,-1.7794073164463042,-0.00027085079782409596,0.2,-0.24984705448150635,-847.02342288,13240.37
737,2255,4618240,6258,11270,0.0020635207,0.0,1.510923147201538,2e-05,10.99663212299347,-1.7767952173948287,-0.0022286358522251247,0.2,-0.09216952323913574,-847.02342288,13240.37
738,2256,4620288,6258,11275,0.006663218,0.0009765625,0.9355796575546265,2e-05,5.871512436866761,-1.7800936192274093,-0.0037642383482307195,0.2,-0.0012508630752563477,-852.9197953500001,13319.01
738,2257,4622336,6258,11280,0.00014411291,0.0,1.8854302167892456,2e-05,12.272388148307801,-1.7055056184530257,0.0006724648526869714,0.2,0.08207809925079346,-852.9197953500001,13319.01
738,2258,4624384,6258,11285,0.001589238,0.0,1.8610756397247314,2e-05,9.73515326976776,-1.7678774863481521,-0.001836242640274577,0.2,-0.04694640636444092,-852.9197953500001,13319.01
739,2259,4626432,6258,11290,0.0006817444,0.0,1.37434983253479,2e-05,9.732494401931763,-1.7774774193763734,-0.0014380920678377152,0.2,0.00017011165618896484,-840.3419261799999,13152.76
739,2260,4628480,6258,11295,0.001511645,0.00361328125,1.4212391376495361,2e-05,9.865587067604064,-1.7410970062017441,-0.001779426180291921,0.2,-0.2270808219909668,-840.3419261799999,13152.76
739,2261,4630528,6258,11300,0.0020601929,0.0,0.5431497097015381,2e-05,5.928623533248901,-1.7788964420557023,-0.0012063772999681532,0.2,-0.01978778839111328,-840.3419261799999,13152.76
740,2262,4632576,6258,11305,0.0065813567,0.01533203125,0.2659890949726105,2e-05,3.6654155015945435,-1.7800827145576477,-0.0034779487061314283,0.2,0.00367659330368042,-840.3419261799999,13152.76
740,2263,4634624,6258,11310,0.008355241,0.0361328125,0.2155545949935913,2e-05,3.387376916408539,-1.7749137461185456,-0.008895885024685413,0.2,-0.0014380216598510742,-840.3419261799999,13152.76
740,2264,4636672,6258,11315,0.010674826,0.02646484375,0.9397302865982056,2e-05,5.891007423400879,-1.7752175837755204,-0.0066010885522700844,0.2,0.08488070964813232,-840.3419261799999,13152.76
741,2265,4638720,6258,11320,0.0033645788,0.0,0.9758366346359253,2e-05,6.131276619434357,-1.782534521818161,-0.0015580207371385768,0.2,-0.04342615604400635,-795.62370944,12566.38
741,2266,4640768,6258,11325,0.0018118634,0.0005859375,1.2277138233184814,2e-05,8.697841763496399,-1.7716447860002518,-0.002598447201307863,0.2,0.11157447099685669,-795.62370944,12566.38
741,2267,4642816,6258,11330,0.008310641,0.065234375,0.5455189347267151,2e-05,5.506826090812683,-1.773350465297699,-0.008725042059086262,0.2,-2.6226043701171875e-06,-795.62370944,12566.38
742,2268,4644864,6258,11335,0.0044581397,0.0064453125,1.1142277717590332,2e-05,7.584774446487427,-1.7812772661447525,-0.002659712533932179,0.2,0.0006785392761230469,-791.05204123,12516.71
742,2269,4646912,6258,11340,0.004395325,0.004296875,1.7832729816436768,2e-05,10.883803677558898,-1.7539093255996705,-0.0038938830373808743,0.2,-0.22580945491790771,-791.05204123,12516.71
742,2270,4648960,6258,11345,0.00037424723,0.0,0.9999371767044067,2e-05,6.777130448818207,-1.7798979520797729,-0.0009561326063703745,0.2,0.03582954406738281,-791.05204123,12516.71
743,2271,4651008,6258,11350,0.00036966449,0.0,0.5478186011314392,2e-05,5.288214468955994,-1.779664608836174,-0.0006445122766308486,0.2,0.0028336644172668457,-791.05204123,12516.71
743,2272,4653056,6258,11355,0.005432719,0.00166015625,1.0617414712905884,2e-05,7.522212338447571,-1.7805227994918824,-0.0038038006983697414,0.2,0.0035319924354553223,-796.68723562,12533.61
743,2273,4655104,6258,11360,0.0025716606,9.765625e-05,1.1074531078338623,2e-05,10.175414931774139,-1.7445009648799896,-0.00400772369466722,0.2,-0.21254312992095947,-796.68723562,12533.61
744,2274,4657152,6258,11365,0.0018920205,9.765625e-05,1.030024766921997,2e-05,8.236497628688813,-1.7822781145572661,-0.0015969800064340235,0.2,0.021863877773284912,-796.68723562,12533.61
744,2275,4659200,6258,11370,0.0006978129,0.0,1.8239753246307373,2e-05,13.30731291770935,-1.7824744492769242,-0.0020790314534679054,0.2,0.02127915620803833,-796.68723562,12533.61
744,2276,4661248,6258,11375,0.00015343312,0.0,1.4790515899658203,2e-05,9.580597686767579,-1.7774816036224366,-0.0006426931591704488,0.2,0.07764214277267456,-788.3721448399999,12487.16
745,2277,4663296,6258,11380,0.004614722,0.0056640625,1.400724172592163,2e-05,9.52013087272644,-1.760610181093216,-0.004706674825865775,0.2,0.2423425316810608,-788.3721448399999,12487.16
745,2278,4665344,6258,11385,0.0041957516,0.006640625,0.5339905619621277,2e-05,4.849219465255738,-1.7721627920866012,-0.00342822119127959,0.2,0.2949199080467224,-788.3721448399999,12487.16
745,2279,4667392,6258,11390,0.005106396,0.020703125,1.2592988014221191,2e-05,7.232674837112427,-1.7791984379291534,-0.004954545514192432,0.2,-0.04424464702606201,-777.2756475500001,12098.9
746,2280,4669440,6258,11395,0.00019108568,0.0,2.7938265800476074,2e-05,17.82173945903778,-1.774252611398697,-0.0007155526196584106,0.2,-0.18850600719451904,-775.22353323,12063.25
746,2281,4671488,6258,11400,0.00027459412,0.0,0.50980144739151,2e-05,5.134999227523804,-1.7364941567182541,-0.0005246089393040165,0.2,0.2530359625816345,-775.22353323,12063.25
746,2282,4673536,6258,11405,5.1962124e-05,0.0,1.2370264530181885,2e-05,8.967419922351837,-1.7602849632501603,-0.0002722378354519606,0.2,0.02336364984512329,-775.22353323,12063.25
747,2283,4675584,6258,11410,0.000432297,0.0,0.88388991355896,2e-05,6.546170318126679,-1.7830341786146164,-0.0013288752525113523,0.2,0.08618927001953125,-730.59759033,11499.75
747,2284,4677632,6258,11415,0.0011501627,0.0,0.6995387077331543,2e-05,6.2270531296730045,-1.7444277375936508,-0.0019683715945575386,0.2,-0.015585899353027344,-730.59759033,11499.75
747,2285,4679680,6258,11420,0.0030934415,0.01005859375,0.977492094039917,2e-05,6.078492999076843,-1.7796929270029067,-0.004015004070242867,0.2,0.00710749626159668,-730.59759033,11499.75
748,2286,4681728,6258,11425,0.010193773,0.06796875,0.5305061340332031,2e-05,4.041862803697586,-1.7756609052419663,-0.008370299893431365,0.2,0.0003110170364379883,-729.35129458,11488.11
748,2287,4683776,6258,11430,0.00036794652,0.0,2.4987809658050537,2e-05,15.80438551902771,-1.7644572257995605,-0.0005798931350000202,0.2,-0.4025888442993164,-729.35129458,11488.11
748,2288,4685824,6258,11435,4.909752e-05,0.0,0.6627452373504639,2e-05,5.776118063926697,-1.7849025160074234,-6.043050670996308e-05,0.2,-0.286726713180542,-729.35129458,11488.11
749,2289,4687872,6258,11440,0.00073085085,0.0,0.4024004638195038,2e-05,4.396172523498535,-1.784182533621788,-0.0010284851188771427,0.2,-0.1314394474029541,-729.35129458,11488.11
749,2290,4689920,6258,11445,0.0017376316,0.0,0.7637110948562622,2e-05,5.489023792743683,-1.7784128218889237,-0.00258948901318945,0.2,-0.172202467918396,-731.4563537,11507.98
749,2291,4691968,6258,11450,0.0055973507,0.0369140625,0.33405178785324097,2e-05,3.9005089521408083,-1.762764123082161,-0.00585824153968133,0.2,0.2348560094833374,-731.4563537,11507.98
750,2292,4694016,6258,11455,0.0013956674,0.0,0.6204663515090942,2e-05,5.709710943698883,-1.7797621309757232,-0.002981877507409081,0.2,0.05659455060958862,-731.4563537,11507.98
750,2293,4696064,6258,11460,0.0056993067,0.01298828125,0.20765569806098938,2e-05,2.8250485479831697,-1.7754183828830719,-0.005716444656718523,0.2,-0.009750723838806152,-731.4563537,11507.98
750,2294,4698112,6258,11465,0.00072948274,0.0,1.3972854614257812,2e-05,10.65060019493103,-1.7797800928354264,-0.0014437668374739586,0.2,0.006871640682220459,-731.4563537,11507.98
751,2295,4700160,6258,11470,0.00048665973,0.0,2.0098862648010254,2e-05,12.002582383155822,-1.7811890155076981,-0.00106656655552797,0.2,-0.01371467113494873,-731.4563537,11507.98
751,2296,4702208,6258,11475,2.0089588e-05,0.0,0.9231302738189697,2e-05,6.965748023986817,-1.7809761434793472,-0.0002275913953781128,0.2,-0.014710307121276855,-731.4563537,11507.98
751,2297,4704256,6258,11480,5.577228e-05,0.0,2.5211710929870605,2e-05,15.735995721817016,-1.7798515796661376,-0.00038912701420485974,0.2,0.06394380331039429,-731.4563537,11507.98
752,2298,4706304,6258,11485,0.00021644539,0.0,1.8199421167373657,2e-05,11.14986538887024,-1.779639157652855,-0.0004445363883860409,0.2,0.011159658432006836,-731.4563537,11507.98
752,2299,4708352,6258,11490,0.00052092015,0.0,1.0166196823120117,2e-05,6.983110928535462,-1.7793558299541474,-0.0009881509642582387,0.2,0.05235791206359863,-693.6059645299999,11160.02
752,2300,4710400,6258,11495,0.00045258793,0.0,1.3428852558135986,2e-05,8.90194878578186,-1.7438662678003312,-0.00021047751943115145,0.2,0.15858900547027588,-693.3287371899999,11163.05
753,2301,4712448,6258,11500,0.00065828837,0.00048828125,1.583705186843872,2e-05,9.654572534561158,-1.7408333986997604,-0.0014245849335566163,0.2,0.2841349244117737,-675.0056353499998,10986.31
753,2302,4714496,6258,11505,0.0017863172,0.00087890625,1.1255390644073486,2e-05,7.347565066814423,-1.7375239461660386,-0.0021865276037715377,0.2,0.1043592095375061,-672.29296862,10919.65
753,2303,4716544,6258,11510,0.0011459129,0.0,1.4644126892089844,2e-05,10.097507452964782,-1.7406452298164368,-0.0010214006528258325,0.2,0.1690196990966797,-672.29296862,10919.65
753,2304,4718592,6258,11515,0.0013644614,0.0,1.6792675256729126,2e-05,11.219672250747681,-1.7751107484102249,-0.0011443292256444692,0.2,0.02843266725540161,-672.29296862,10919.65
754,2305,4720640,6258,11520,0.0047222185,0.01787109375,0.28255215287208557,2e-05,4.029978162050247,-1.769860365986824,-0.004833397589391097,0.2,0.010188698768615723,-672.29296862,10919.65
754,2306,4722688,6258,11525,0.0067734676,0.01953125,0.6651496291160583,2e-05,6.201184332370758,-1.7726760387420655,-0.004307043482549488,0.2,0.01855158805847168,-672.29296862,10919.65
754,2307,4724736,6258,11530,0.005439637,0.02412109375,1.567585825920105,2e-05,11.69462263584137,-1.7724725008010864,-0.005472359887789935,0.2,0.00019884109497070312,-670.66415628,10895.17
755,2308,4726784,6258,11535,0.00063074625,0.0,1.4732857942581177,2e-05,9.58027548789978,-1.7384537249803542,-0.0007167330244556069,0.2,0.07961046695709229,-670.66415628,10895.17
755,2309,4728832,6258,11540,0.007463579,0.03828125,0.781863808631897,2e-05,6.094887101650238,-1.777009591460228,-0.0073072660365141925,0.2,0.00014919042587280273,-663.03455463,10823.6
755,2310,4730880,6258,11545,0.0022205198,0.004296875,2.825984001159668,2e-05,14.919999170303345,-1.7607055395841598,-0.0020055948407389224,0.2,0.21607071161270142,-649.2648792399999,10602.2
756,2311,4732928,6258,11550,0.0002887715,0.0,2.0399792194366455,2e-05,12.510409736633301,-1.7719194650650025,-0.0009177640895359218,0.2,0.05097079277038574,-644.8389392499998,10531.82
756,2312,4734976,6258,11555,0.0013469504,0.0,1.9479966163635254,2e-05,12.782859134674073,-1.7719141215085983,-0.0020446032052859665,0.2,0.30029869079589844,-644.8389392499998,10531.82
756,2313,4737024,6258,11560,0.002890898,0.00302734375,0.8202097415924072,2e-05,6.223623025417328,-1.7822113662958146,-0.0024967725621536374,0.2,-0.028298616409301758,-647.78542525,10559.23
757,2314,4739072,6258,11565,0.00043958012,0.0,0.9946252703666687,2e-05,6.618143737316132,-1.7770132303237915,-0.0009233702439814806,0.2,0.04693400859832764,-647.78542525,10559.23
757,2315,4741120,6258,11570,0.0005026795,0.0,1.1041316986083984,2e-05,7.838936817646027,-1.7653993129730225,-0.0009418452973477542,0.2,-0.08614373207092285,-615.87019631,10134.13
757,2316,4743168,6258,11575,0.00020682308,0.0,0.9085949063301086,2e-05,7.613055157661438,-1.7365826606750487,-0.0009878198441583663,0.2,0.11407071352005005,-615.87019631,10134.13
758,2317,4745216,6258,11580,0.007464222,0.03623046875,0.2103482484817505,2e-05,2.9814926743507386,-1.7733520776033402,-0.006893362011760473,0.2,-0.026273488998413086,-615.87019631,10134.13
758,2318,4747264,6258,11585,0.00033467825,0.0,0.771243691444397,2e-05,6.331222367286682,-1.7738382905721664,-0.0009319624630734324,0.2,-0.015115976333618164,-615.87019631,10134.13
758,2319,4749312,6258,11590,0.0027990183,0.00126953125,1.5417675971984863,2e-05,9.819256281852722,-1.7800237357616424,-0.0022079097921960055,0.2,0.015987277030944824,-615.87019631,10134.13
759,2320,4751360,6258,11595,0.0074683437,0.020703125,1.3245816230773926,2e-05,8.935990524291991,-1.774382057785988,-0.005067602684721351,0.2,-0.0024868249893188477,-615.87019631,10134.13
759,2321,4753408,6258,11600,0.0065014744,0.0228515625,1.1944632530212402,2e-05,7.142651200294495,-1.7749239027500152,-0.004429470899049192,0.2,-0.01652514934539795,-615.87019631,10134.13
759,2322,4755456,6258,11605,0.0005283726,0.0,1.515439748764038,2e-05,10.947557210922241,-1.775654074549675,-0.0011967186583206058,0.2,-8.64267349243164e-05,-615.87019631,10134.13
760,2323,4757504,6258,11610,0.001087069,0.0,0.7735782265663147,2e-05,7.0641060948371885,-1.7742142140865327,-0.0012555792753119021,0.2,6.270408630371094e-05,-611.7568150599999,10032.11
760,2324,4759552,6258,11615,1.6635575e-05,0.0,2.4642019271850586,2e-05,13.875329184532166,-1.7317457020282745,-0.00010731957736425102,0.2,0.22097277641296387,-611.7568150599999,10032.11
760,2325,4761600,6258,11620,0.0002486218,0.0,1.349679946899414,2e-05,9.699943017959594,-1.7831509232521057,-0.0006497814902104437,0.2,-0.014266133308410645,-611.7568150599999,10032.11
761,2326,4763648,6258,11625,0.0011429595,0.0,0.9842272996902466,2e-05,6.72590047121048,-1.7809650748968124,-0.0006139637785963714,0.2,0.07388311624526978,-611.7568150599999,10032.11
761,2327,4765696,6258,11630,0.00085731584,0.0,0.5914133787155151,2e-05,5.314432144165039,-1.780688253045082,-0.0010627959738485516,0.2,-0.13158416748046875,-611.7568150599999,10032.11
761,2328,4767744,6258,11635,0.005798123,0.01513671875,0.7497310042381287,2e-05,5.946129405498505,-1.777066594362259,-0.00470269097131677,0.2,-0.012073516845703125,-611.0931360499999,10038.31
762,2329,4769792,6258,11640,0.0014963632,0.00048828125,1.2195947170257568,2e-05,8.097405326366424,-1.7497544825077056,-0.0015261601365637034,0.2,0.12596458196640015,-611.0931360499999,10038.31
762,2330,4771840,6258,11645,0.004880439,0.04814453125,0.9043555855751038,2e-05,5.981911516189575,-1.777562204003334,-0.0060431835823692385,0.2,0.006409108638763428,-604.6744091400001,9982.12
762,2331,4773888,6258,11650,0.000952699,0.0,0.8852961659431458,2e-05,5.770486056804657,-1.709955134987831,-0.0010839500522706659,0.2,-0.10634768009185791,-604.6744091400001,9982.12
763,2332,4775936,6258,11655,0.004804977,0.02802734375,1.5272341966629028,2e-05,9.167345547676087,-1.7681155562400819,-0.007166203483939171,0.2,0.013069868087768555,-604.6744091400001,9982.12
763,2333,4777984,6258,11660,0.0034289397,0.0001953125,1.0858100652694702,2e-05,8.898522138595581,-1.7728077113628387,-0.003131526353536174,0.2,-0.008587002754211426,-601.88156413,9924.22
763,2334,4780032,6258,11665,0.0025031492,0.0,3.2581355571746826,2e-05,16.884176683425903,-1.746690708398819,-0.0013576426077634095,0.2,-0.36669325828552246,-599.1024556500001,9852.09
764,2335,4782080,6258,11670,0.00013016965,0.0,1.736613154411316,2e-05,11.258582949638367,-1.7318044543266295,-0.0005204374669119715,0.2,0.6373802423477173,-599.1024556500001,9852.09
764,2336,4784128,6258,11675,0.0018406287,0.0,1.665861964225769,2e-05,11.46546537876129,-1.7811926424503326,-0.003531705040950328,0.2,-0.05093240737915039,-599.1024556500001,9852.09
764,2337,4786176,6258,11680,0.0022049006,0.0,1.2664810419082642,2e-05,9.561051440238952,-1.7796536058187484,-0.004376760474406183,0.2,-0.40195584297180176,-599.1024556500001,9852.09
765,2338,4788224,6258,11685,0.004057594,0.0087890625,0.5224789381027222,2e-05,4.987866890430451,-1.7819767713546752,-0.003325264493469149,0.2,-0.11126530170440674,-599.1024556500001,9852.09
765,2339,4790272,6258,11690,0.0052574635,0.01572265625,0.4102957546710968,2e-05,4.421283543109894,-1.777653843164444,-0.005186357290949672,0.2,-0.006639242172241211,-599.1024556500001,9852.09
765,2340,4792320,6258,11695,0.0056048795,0.01796875,0.8073548078536987,2e-05,5.901915371417999,-1.776654413342476,-0.005968040757579729,0.2,-0.046796202659606934,-599.1024556500001,9852.09
766,2341,4794368,6258,11700,0.0045829816,0.028515625,0.2639753222465515,2e-05,3.486848956346512,-1.774542960524559,-0.004083339311182499,0.2,-0.13923847675323486,-599.1024556500001,9852.09
766,2342,4796416,6258,11705,0.0007025943,0.0,1.8173671960830688,2e-05,12.712678241729737,-1.7813042461872102,-0.0016872696578502655,0.2,-0.003705620765686035,-599.1024556500001,9852.09
766,2343,4798464,6258,11710,0.0014588208,0.0,0.7555608749389648,2e-05,6.644663166999817,-1.7808538287878037,-0.001927918300498277,0.2,-0.044379591941833496,-599.1024556500001,9852.09
767,2344,4800512,6258,11715,0.0043826676,0.02939453125,0.3849319517612457,2e-05,3.997315514087677,-1.772034153342247,-0.0050218235701322556,0.2,0.030537545680999756,-599.1024556500001,9852.09
767,2345,4802560,6258,11720,0.0005310993,0.0,3.5911343097686768,2e-05,19.881405067443847,-1.7777402490377425,-0.0007613315479829908,0.2,0.05585753917694092,-599.1024556500001,9852.09
767,2346,4804608,6258,11725,0.003540295,0.00400390625,1.5573104619979858,2e-05,11.264675450325011,-1.775883948802948,-0.003649856016272679,0.2,0.0056258440017700195,-609.71555993,9909.32
768,2347,4806656,6258,11730,0.004693477,0.0037109375,1.5693966150283813,2e-05,11.17116334438324,-1.7683052211999892,-0.003952347172889859,0.2,-0.20518875122070312,-586.14291225,9558.13
768,2348,4808704,6258,11735,0.00011383742,0.0,1.927791714668274,2e-05,11.584133267402649,-1.7501263588666915,-0.0005916787777096033,0.2,-0.39061570167541504,-586.14291225,9558.13
768,2349,4810752,6258,11740,0.000116785406,0.0,2.542551279067993,2e-05,15.709209275245666,-1.7743307292461394,-0.00036608499940484764,0.2,-0.4381319284439087,-587.2380729299999,9509.03
769,2350,4812800,6258,11745,0.0036835861,0.0,1.2049392461776733,2e-05,9.068738687038422,-1.7777091920375825,-0.0036488370504230263,0.2,0.0060561299324035645,-587.2380729299999,9509.03
769,2351,4814848,6258,11750,0.0054223863,0.02060546875,0.7234111428260803,2e-05,6.291793119907379,-1.7515026390552522,-0.0023782138829119503,0.2,-0.5682469606399536,-587.2380729299999,9509.03
769,2352,4816896,6258,11755,0.012130761,0.09521484375,1.2031182050704956,2e-05,9.367511582374572,-1.7640616416931152,-0.014367442473303526,0.2,-0.0007531642913818359,-587.2380729299999,9509.03
770,2353,4818944,6258,11760,0.0083988905,0.0587890625,0.6545587778091431,2e-05,5.629392230510712,-1.7619827270507813,-0.0096043367870152,0.2,-0.04895627498626709,-592.35092919,9574.09
770,2354,4820992,6258,11765,8.5650216e-05,0.0,2.898970365524292,2e-05,17.749278473854066,-1.760274288058281,-0.00043328670435585084,0.2,0.020371437072753906,-592.35092919,9574.09
770,2355,4823040,6258,11770,0.0060128756,0.01435546875,0.4761163890361786,2e-05,4.588136857748031,-1.774906873703003,-0.004639910045079887,0.2,0.002498149871826172,-592.35092919,9574.09
770,2356,4825088,6258,11775,0.009325119,0.034375,0.9213466644287109,2e-05,5.873919260501862,-1.7741884201765061,-0.007957747217733412,0.2,-0.0004639625549316406,-592.35092919,9574.09
771,2357,4827136,6258,11780,0.003665412,0.00224609375,0.9054063558578491,2e-05,8.05748771429062,-1.773936891555786,-0.003230363456532359,0.2,0.01898193359375,-592.35092919,9574.09
771,2358,4829184,6258,11785,0.0005172433,0.0,1.8020567893981934,2e-05,11.522060179710389,-1.77801493704319,-0.0001838440541177988,0.2,0.00019782781600952148,-594.8578483,9644.98
771,2359,4831232,6258,11790,0.0010375755,0.0,1.7110234498977661,2e-05,11.398833990097046,-1.7496004730463028,-0.0019002498709596693,0.2,-0.16064071655273438,-592.0232937699999,9537.91
772,2360,4833280,6258,11795,0.0032944188,0.0048828125,1.7816681861877441,2e-05,9.702652549743652,-1.773909530043602,-0.001373461657203734,0.2,-0.01977217197418213,-592.0232937699999,9537.91
772,2361,4835328,6258,11800,0.0059831142,0.041015625,0.23740890622138977,2e-05,2.9578563809394836,-1.7740165412425994,-0.005318836343940347,0.2,-0.032378196716308594,-592.0232937699999,9537.91
772,2362,4837376,6258,11805,0.00069149863,0.0,0.9929208755493164,2e-05,6.561582553386688,-1.7832034438848496,-0.0008520323783159256,0.2,0.021867573261260986,-592.0232937699999,9537.91
773,2363,4839424,6258,11810,0.0011276818,0.0,1.290827751159668,2e-05,10.295815181732177,-1.7812364757061006,-0.0015873807424213737,0.2,-0.030968070030212402,-592.0232937699999,9537.91
773,2364,4841472,6258,11815,0.0055816816,0.04208984375,1.5917216539382935,2e-05,10.45784239768982,-1.7724477797746658,-0.005732178897596895,0.2,-0.008448004722595215,-587.00181477,9441.82
773,2365,4843520,6258,11820,0.00086314324,0.0,3.5444469451904297,2e-05,19.330974817276,-1.7161646962165833,-0.0010645742528140544,0.2,-0.4534717798233032,-587.00181477,9441.82
774,2366,4845568,6258,11825,0.0032151875,0.0,1.1335681676864624,2e-05,8.409413254261016,-1.7764204025268555,-0.0018319229246117174,0.2,0.0032774806022644043,-587.00181477,9441.82
774,2367,4847616,6258,11830,0.0053503066,0.0,0.7794933319091797,2e-05,6.9737777471542355,-1.7759151995182036,-0.0038349539507180454,0.2,7.325410842895508e-05,-587.00181477,9441.82
774,2368,4849664,6258,11835,0.0082764225,0.0119140625,0.5935839414596558,2e-05,5.6982725143432615,-1.7771304160356522,-0.007353412755765021,0.2,2.014636993408203e-05,-587.00181477,9441.82
775,2369,4851712,6258,11840,0.009181167,0.04267578125,0.3617881238460541,2e-05,4.132311201095581,-1.7704413533210754,-0.007543008832726628,0.2,-2.1457672119140625e-06,-587.00181477,9441.82
775,2370,4853760,6258,11845,0.011513727,0.0705078125,0.051718831062316895,2e-05,1.9175742238759994,-1.774261373281479,-0.008602159738074988,0.2,2.086162567138672e-06,-588.03954496,9429.81
775,2371,4855808,6258,11850,0.0059869727,0.01611328125,1.3787147998809814,2e-05,8.076347088813781,-1.7793252617120743,-0.004152416996657848,0.2,0.0019516348838806152,-588.03954496,9429.81
776,2372,4857856,6258,11855,0.0003433465,0.0,0.9510345458984375,2e-05,7.171096682548523,-1.7780067056417466,-0.0007795678684487939,0.2,-0.2538655996322632,-588.03954496,9429.81
776,2373,4859904,6258,11860,0.007514163,0.05185546875,0.6391445994377136,2e-05,5.46420294046402,-1.7780354857444762,-0.007190168637316674,0.2,-0.021227478981018066,-588.03954496,9429.81
776,2374,4861952,6258,11865,0.0063762222,0.02177734375,0.76564621925354,2e-05,6.31280699968338,-1.776434999704361,-0.0035193875373806804,0.2,0.015151560306549072,-588.03954496,9429.81
777,2375,4864000,6258,11870,0.0037573713,0.0068359375,0.6877827644348145,2e-05,5.786474061012268,-1.7788478434085846,-0.003004530584439635,0.2,0.022227585315704346,-588.03954496,9429.81
777,2376,4866048,6258,11875,0.00028484425,0.0,1.152298927307129,2e-05,7.1714987516403195,-1.7801069408655166,-0.0006712270667776465,0.2,0.11345785856246948,-588.03954496,9429.81
777,2377,4868096,6258,11880,0.0011253385,0.0,1.0831087827682495,2e-05,7.942542898654938,-1.7829624235630035,-0.0019663717714138327,0.2,0.1379225254058838,-588.03954496,9429.81
778,2378,4870144,6258,11885,0.00067903136,0.0,0.9531094431877136,2e-05,6.292444062232971,-1.7826616436243057,-0.0007836808683350683,0.2,0.07956796884536743,-588.03954496,9429.81
778,2379,4872192,6258,11890,0.0009051218,0.0,1.256017804145813,2e-05,8.609410011768341,-1.7774511963129043,-0.0015823064371943475,0.2,0.057504236698150635,-592.3348879600001,9483.04
778,2380,4874240,6257,11895,0.00026352002,0.0,2.2681984901428223,2e-05,13.441856622695923,-1.7607805222272872,-0.000523746688850224,0.2,0.05937916040420532,-592.3348879600001,9483.04
779,2381,4876288,6257,11900,0.004208369,0.004296875,0.4233962595462799,2e-05,4.756673908233642,-1.7494045794010162,-0.00495792186120525,0.2,0.23548096418380737,-591.5816932,9480.93
779,2382,4878336,6257,11905,0.0001159324,0.0,2.5345234870910645,2e-05,15.165785264968871,-1.7414621502161025,-0.0003626975347287953,0.2,0.1328597068786621,-589.7545568999999,9387.65
779,2383,4880384,6257,11910,0.0025960277,0.00244140625,0.35730835795402527,2e-05,4.3274038434028625,-1.7544148117303848,-0.0016919312649406493,0.2,0.33688026666641235,-589.7545568999999,9387.65
780,2384,4882432,6257,11915,0.007933056,0.06044921875,0.19484838843345642,2e-05,2.9803972363471987,-1.7745674222707748,-0.00751051859697327,0.2,0.045297205448150635,-589.7545568999999,9387.65
780,2385,4884480,6257,11920,0.006276238,0.027734375,0.20496046543121338,2e-05,2.7794343292713166,-1.7767863124608994,-0.004773292841855436,0.2,-0.07340741157531738,-589.7545568999999,9387.65
780,2386,4886528,6257,11925,0.005674892,0.04375,0.6857657432556152,2e-05,5.5054445505142215,-1.7753101617097855,-0.006255225534550846,0.2,0.00463104248046875,-594.6959270799999,9449.41
781,2387,4888576,6257,11930,0.00031594746,0.0,2.8187897205352783,2e-05,15.573997068405152,-1.7563473522663116,-0.0006197914073709399,0.2,-0.8376419544219971,-594.6959270799999,9449.41
781,2388,4890624,6257,11935,0.00031777853,0.0,0.9755741357803345,2e-05,7.57759405374527,-1.7777520567178726,-0.0007973612751811743,0.2,0.18393737077713013,-594.6959270799999,9449.41
781,2389,4892672,6257,11940,0.0004896815,0.0,1.7132976055145264,2e-05,11.837777829170227,-1.781635469198227,-0.0012934537255205214,0.2,0.00024402141571044922,-595.35265859,9453.39
782,2390,4894720,6257,11945,0.00011997452,0.0,1.3831950426101685,2e-05,8.591440653800964,-1.7681506723165512,-0.0003470589406788349,0.2,0.2053467035293579,-582.44217202,9195.71
782,2391,4896768,6257,11950,5.561189e-05,0.0,2.907858371734619,2e-05,15.774857091903687,-1.7619573414325713,-0.00036973711103200914,0.2,-0.15423214435577393,-573.61090555,9099.15
782,2392,4898816,6257,11955,0.0012045584,0.0,0.7856770753860474,2e-05,5.57168880701065,-1.755397242307663,-0.0010712967778090388,0.2,0.02045297622680664,-573.61090555,9099.15
783,2393,4900864,6257,11960,0.0035259973,0.01298828125,0.6925281286239624,2e-05,6.111962234973907,-1.7739672482013702,-0.0023139936034567653,0.2,0.0034086108207702637,-573.61090555,9099.15
783,2394,4902912,6257,11965,0.007323257,0.06826171875,0.27199193835258484,2e-05,3.543607938289642,-1.7741340547800064,-0.007547182275447995,0.2,-8.094310760498047e-05,-573.61090555,9099.15
783,2395,4904960,6257,11970,0.0019515239,0.0,0.6161887049674988,2e-05,5.337216997146607,-1.7737348705530167,-0.001399354834575206,0.2,-2.7060508728027344e-05,-573.61090555,9099.15
784,2396,4907008,6257,11975,0.0012798036,0.0,1.4454418420791626,2e-05,9.97387981414795,-1.77505821287632,-0.0013739930582232773,0.2,-0.00013339519500732422,-572.36770607,9135.26
